-5.423293635249137878e-02,6.732965111732482910e-01,-1.559455513954162598e+00,2.859639227390289307e-01,9.265481233596801758e-01,-9.780191779136657715e-01,-4.003916084766387939e-01,9.609383344650268555e-01,-1.265898227691650391e+00,-1.132779836654663086e+00,-1.082650899887084961e+00,8.775995373725891113e-01,3.140255510807037354e-01,-1.189697504043579102e+00,2.884943485260009766e-01,-4.370408058166503906e-01,1.609062999486923218e-01,1.793327450752258301e+00,5.295396447181701660e-01,1.018735885620117188e+00,-4.677240550518035889e-01,-5.583569779992103577e-02,1.136433720588684082e+00,8.893812894821166992e-01,6.278163790702819824e-01,1.098155155777931213e-01,-8.519598245620727539e-01,-6.477977037429809570e-01,5.555601716041564941e-01,7.853597402572631836e-01
5.814541578292846680e-01,6.153744459152221680e-01,-1.095502376556396484e+00,1.197419047355651855e+00,6.639031767845153809e-01,-1.067025303840637207e+00,3.217703998088836670e-01,9.740364551544189453e-01,-1.091462850570678711e+00,2.711862921714782715e-01,7.698840498924255371e-01,1.819416403770446777e+00,7.656028866767883301e-02,-8.120710849761962891e-01,9.564169645309448242e-01,-5.902733281254768372e-02,4.904658496379852295e-01,8.413986563682556152e-01,-1.140859723091125488e+00,-6.523646116256713867e-01,-1.423915147781372070e+00,-2.954357564449310303e-01,4.974304437637329102e-01,-5.102440118789672852e-01,-9.037515521049499512e-01,-9.213169813156127930e-01,-8.939905762672424316e-01,9.899658709764480591e-02,9.708114862442016602e-01,2.739559412002563477e-01
-8.024847507476806641e-02,-3.421385288238525391e-01,-1.258307099342346191e+00,1.068272352218627930e+00,-4.227665066719055176e-01,-1.330158233642578125e+00,6.160605549812316895e-01,3.893425464630126953e-01,-1.288034319877624512e+00,6.367149353027343750e-01,3.578621149063110352e-01,2.038342058658599854e-01,-1.694066643714904785e+00,-1.197142720222473145e+00,7.036890387535095215e-01,-6.657743453979492188e-01,-2.593574486672878265e-02,-1.098901703953742981e-01,-1.433605909347534180e+00,2.649137079715728760e-01,5.413826182484626770e-02,1.400629162788391113e+00,1.089615941047668457e+00,-2.433256357908248901e-01,5.313286185264587402e-02,4.641104936599731445e-01,7.216755151748657227e-01,1.313966035842895508e+00,8.975092768669128418e-01,-4.837496578693389893e-01
-5.893046855926513672e-01,-3.363056182861328125e-01,-3.709939122200012207e-01,1.570139527320861816e+00,-5.551516413688659668e-01,-4.203697144985198975e-01,1.417673826217651367e+00,1.920617073774337769e-01,-8.794763684272766113e-01,1.179467558860778809e+00,5.080229416489601135e-02,-2.439991533756256104e-01,-1.070495724678039551e+00,6.796610951423645020e-01,1.816855430603027344e+00,-1.923261880874633789e-01,5.777407884597778320e-01,2.119797468185424805e-01,-3.884978592395782471e-01,1.295270562171936035e+00,4.551533162593841553e-01,6.523122191429138184e-01,-5.418613553047180176e-01,-1.433469176292419434e+00,-4.555129110813140869e-01,2.567928656935691833e-02,-1.190955191850662231e-01,-2.645891904830932617e-01,-9.940315485000610352e-01,-1.504647850990295410e+00
-5.328501760959625244e-02,4.150745272636413574e-01,3.560190498828887939e-01,1.232398152351379395e+00,-1.267265439033508301e+00,-1.995817869901657104e-01,9.651169180870056152e-01,-9.001678228378295898e-01,-9.879426360130310059e-01,9.651275277137756348e-01,-7.251214385032653809e-01,-4.842544496059417725e-01,-4.510731697082519531e-01,1.171738743782043457e+00,6.605168581008911133e-01,-1.619202971458435059e+00,-2.405513375997543335e-01,-6.701216101646423340e-01,-5.208137631416320801e-01,4.496460258960723877e-01,-4.903239905834197998e-01,-8.066655397415161133e-01,-9.815672039985656738e-01,-5.131360292434692383e-01,7.203418612480163574e-01,1.046533703804016113e+00,4.261224567890167236e-01,-7.398233562707901001e-02,-8.640433102846145630e-02,4.670191407203674316e-01
7.623825669288635254e-01,5.798597931861877441e-01,3.463223576545715332e-03,1.966750025749206543e-01,-1.711180806159973145e+00,4.127464890480041504e-01,8.157811164855957031e-01,-1.002855896949768066e+00,9.855683892965316772e-03,1.423968911170959473e+00,-6.525961756706237793e-01,2.167213708162307739e-01,3.793760240077972412e-01,1.145060896873474121e+00,-3.653977215290069580e-01,-1.544388532638549805e+00,8.106701374053955078e-01,3.283042907714843750e-01,5.325478315353393555e-01,1.049267053604125977e+00,-3.248850405216217041e-01,1.168814375996589661e-01,3.343210220336914062e-01,8.937668204307556152e-01,1.322543621063232422e+00,2.586368620395660400e-01,-7.518848180770874023e-01,-7.124771475791931152e-01,-3.228969573974609375e-01,9.314222633838653564e-02
-2.402030825614929199e-01,-6.104835271835327148e-01,-8.513274788856506348e-01,-2.962327301502227783e-01,-1.094417691230773926e+00,1.406328201293945312e+00,5.810110569000244141e-01,-1.004435777664184570e+00,5.580663681030273438e-01,8.765352368354797363e-01,-1.323807120323181152e+00,1.574202775955200195e-01,2.369090728461742401e-02,1.418273597955703735e-01,-1.239583492279052734e+00,-8.972380161285400391e-01,1.555025577545166016e+00,-8.790452033281326294e-02,1.176046431064605713e-01,-4.387930631637573242e-01,-7.899294495582580566e-01,-6.124712228775024414e-01,1.697386801242828369e-01,1.788778901100158691e-01,-6.424942612648010254e-01,-1.107865691184997559e+00,-1.034746885299682617e+00,-4.277411997318267822e-01,5.668642520904541016e-01,8.950380086898803711e-01
-8.530115485191345215e-01,-4.142917394638061523e-01,4.448136687278747559e-02,7.387408018112182617e-01,1.371692568063735962e-01,1.784690856933593750e+00,-3.483543395996093750e-01,-1.185997128486633301e+00,7.236167192459106445e-01,1.575435549020767212e-01,-1.398105144500732422e+00,7.689614892005920410e-01,1.970377564430236816e-01,1.279678791761398315e-01,-6.393770575523376465e-01,5.537425875663757324e-01,1.836511611938476562e+00,-7.638336420059204102e-01,-2.201019525527954102e-01,-3.793424069881439209e-01,-1.303405314683914185e-01,5.066834688186645508e-01,8.833609223365783691e-01,3.024178445339202881e-01,-2.986435890197753906e-01,-1.623392105102539062e-02,6.335760951042175293e-01,1.157432556152343750e+00,1.184248685836791992e+00,3.417156338691711426e-01
-7.322616577148437500e-01,3.402573168277740479e-01,5.863521099090576172e-01,5.481182336807250977e-01,-4.322709739208221436e-01,4.676513671875000000e-01,-1.731339573860168457e+00,-9.563182592391967773e-01,1.081929683685302734e+00,-1.693065911531448364e-01,-8.585163354873657227e-01,1.358082175254821777e+00,-7.362163811922073364e-02,-1.721798032522201538e-01,-4.929527938365936279e-01,6.731575727462768555e-01,5.501302480697631836e-01,-1.887327313423156738e+00,-2.711777091026306152e-01,8.952791988849639893e-02,1.360257118940353394e-01,6.561290025711059570e-01,2.784501574933528900e-02,-7.497408986091613770e-01,-6.138822436332702637e-01,-1.278651654720306396e-01,2.215704917907714844e-01,1.323021352291107178e-01,-6.398520469665527344e-01,-1.421326279640197754e+00
1.641341149806976318e-01,9.578323364257812500e-01,3.503229320049285889e-01,-1.845569610595703125e-01,-8.239721059799194336e-01,2.729195356369018555e-01,-1.119876623153686523e+00,8.028368949890136719e-01,1.799211502075195312e+00,-3.530136644840240479e-01,-3.725084662437438965e-01,1.299291610717773438e+00,-8.100106120109558105e-01,-3.653538227081298828e-01,-2.126768529415130615e-01,7.021426558494567871e-01,-1.222533807158470154e-01,-1.426739096641540527e+00,1.082293987274169922e+00,8.744214177131652832e-01,2.512073218822479248e-01,3.874640762805938721e-01,-5.464279651641845703e-01,-6.144620776176452637e-01,2.781358957290649414e-01,6.096179485321044922e-01,4.892995357513427734e-01,1.300869882106781006e-01,-3.954382836818695068e-01,-2.238662242889404297e-01
8.650925159454345703e-01,6.511026620864868164e-01,-5.099811553955078125e-01,-6.609299778938293457e-01,-4.795113801956176758e-01,7.315814495086669922e-01,-4.465703368186950684e-01,1.279203891754150391e+00,5.738723278045654297e-01,-1.700441360473632812e+00,-5.740326642990112305e-01,6.968266963958740234e-01,-1.349775910377502441e+00,4.241852462291717529e-02,2.912913858890533447e-01,6.502504348754882812e-01,-4.472241103649139404e-01,-7.613039612770080566e-01,1.664360761642456055e+00,-1.099152788519859314e-01,-5.824468731880187988e-01,-5.807084441184997559e-01,-7.350364923477172852e-01,-4.277515038847923279e-02,5.597284436225891113e-01,3.919170498847961426e-01,-1.943570971488952637e-01,-6.696783304214477539e-01,-5.340452790260314941e-01,1.619526147842407227e-01
-9.354137182235717773e-01,-9.922403097152709961e-01,-1.322916507720947266e+00,-3.772218525409698486e-01,2.777872085571289062e-01,9.309146404266357422e-01,-5.149760246276855469e-01,7.883434295654296875e-01,-6.700024008750915527e-01,-1.633966207504272461e+00,7.129901647567749023e-01,1.204543590545654297e+00,-7.618815898895263672e-01,1.028466820716857910e+00,5.461530089378356934e-01,2.490508407354354858e-01,-7.537170648574829102e-01,-1.943825930356979370e-01,1.344403624534606934e+00,-9.835479855537414551e-01,-7.711094617843627930e-01,1.692600995302200317e-01,2.040867805480957031e-01,7.958747148513793945e-01,7.753758430480957031e-01,-1.538795232772827148e-01,-5.643718838691711426e-01,-2.377680987119674683e-01,2.673517763614654541e-01,6.427441835403442383e-01
3.898463845252990723e-01,6.660150289535522461e-01,6.984649896621704102e-01,1.466580629348754883e+00,1.157326936721801758e+00,6.561028957366943359e-01,-8.678007125854492188e-01,4.794416129589080811e-01,-8.735648393630981445e-01,-4.514001905918121338e-01,1.750956892967224121e+00,6.087278127670288086e-01,-1.272929549217224121e+00,6.521035432815551758e-01,-4.909236431121826172e-01,-6.596941947937011719e-01,-8.660879731178283691e-01,2.429989576339721680e-01,9.796808362007141113e-01,-1.476764082908630371e+00,1.616231203079223633e-01,7.248987555503845215e-01,3.716159164905548096e-01,3.294999599456787109e-01,-4.299788475036621094e-01,-9.185916781425476074e-01,-4.923568367958068848e-01,1.163253709673881531e-01,4.673577249050140381e-01,3.136209249496459961e-01
7.943739891052246094e-01,2.632595002651214600e-01,-2.359186708927154541e-01,-1.480961740016937256e-01,-1.015239000320434570e+00,-1.317937374114990234e+00,-1.633594870567321777e+00,3.516478240489959717e-01,-7.128500938415527344e-01,3.528968691825866699e-01,1.392267465591430664e+00,-8.560579419136047363e-01,-1.560969352722167969e+00,8.670191764831542969e-01,-4.859288930892944336e-01,-1.490118447691202164e-02,2.474460452795028687e-01,1.129625678062438965e+00,6.089113354682922363e-01,-1.209424138069152832e+00,7.858807444572448730e-01,7.494421005249023438e-01,-3.756022751331329346e-01,-4.061382412910461426e-01,-5.479743480682373047e-01,-3.688190579414367676e-01,5.128942728042602539e-01,9.210844039916992188e-01,4.342828989028930664e-01,-2.353538721799850464e-01
2.264432907104492188e+00,3.360443711280822754e-01,-2.184818387031555176e-01,7.198001444339752197e-02,-2.737421393394470215e-01,3.034183084964752197e-01,7.230643630027770996e-01,2.114220619201660156e+00,2.750642299652099609e-01,9.936829805374145508e-01,7.141304016113281250e-01,-1.455726861953735352e+00,-4.931102097034454346e-01,1.728442668914794922e+00,-3.122968673706054688e-01,3.426540195941925049e-01,2.702448368072509766e-01,3.993130028247833252e-01,-7.215725183486938477e-01,-1.398251891136169434e+00,8.313772678375244141e-01,3.142394870519638062e-02,-9.746301770210266113e-01,-2.484131753444671631e-01,1.228400990366935730e-01,3.709794580936431885e-01,7.544595599174499512e-01,3.054845929145812988e-01,-6.232094764709472656e-01,-8.662700653076171875e-01
9.365547895431518555e-01,-1.695309400558471680e+00,-1.191917896270751953e+00,-2.823695242404937744e-01,-3.206806480884552002e-01,2.660221457481384277e-01,1.389145851135253906e-01,2.845683395862579346e-01,-1.863945484161376953e+00,-6.642574071884155273e-01,-9.713790416717529297e-01,-1.799567103385925293e+00,4.304199516773223877e-01,1.458542943000793457e+00,-1.215678095817565918e+00,-7.860816270112991333e-02,-2.556147575378417969e-01,-2.092172652482986450e-01,-8.088837862014770508e-01,-2.770825624465942383e-01,1.662413239479064941e+00,-9.110483527183532715e-02,-4.969036281108856201e-01,6.423323154449462891e-01,5.792286396026611328e-01,3.125695586204528809e-01,1.077161133289337158e-01,-5.804563164710998535e-01,-8.386322259902954102e-01,-1.317446678876876831e-01
-1.349842071533203125e+00,-2.298388004302978516e+00,1.343971490859985352e-01,1.125742554664611816e+00,6.424040794372558594e-01,7.269412279129028320e-01,1.212003827095031738e-01,4.255066439509391785e-02,-1.099120855331420898e+00,1.075339436531066895e+00,7.107451558113098145e-01,4.844697415828704834e-01,2.208588600158691406e+00,1.210118532180786133e+00,-1.463051557540893555e+00,5.327467918395996094e-01,1.842687577009201050e-01,2.887074053287506104e-01,-1.149078309535980225e-01,7.921167612075805664e-01,1.152258515357971191e+00,-9.521826505661010742e-01,-7.091597318649291992e-01,4.530984759330749512e-01,-2.505170740187168121e-02,-5.937248468399047852e-01,-5.505082607269287109e-01,-4.660140573978424072e-01,-7.339418679475784302e-02,6.443161964416503906e-01
-1.266323566436767578e+00,-2.443451881408691406e-01,2.249217748641967773e+00,1.374930739402770996e+00,-2.235629707574844360e-01,-4.172866940498352051e-01,-8.593550920486450195e-01,-4.864863753318786621e-01,-7.516560554504394531e-01,1.243877530097961426e+00,-2.012118995189666748e-01,-5.840336084365844727e-01,2.418850362300872803e-01,-1.558521270751953125e+00,-2.564035892486572266e+00,5.631066560745239258e-01,-2.222678363323211670e-01,-9.703623503446578979e-02,-5.024250745773315430e-01,4.505415856838226318e-01,-3.645777404308319092e-01,-1.434789538383483887e+00,-2.044810801744461060e-01,8.022516369819641113e-01,9.675130993127822876e-02,-3.831868469715118408e-01,1.494001597166061401e-01,6.006278395652770996e-01,6.102946996688842773e-01,5.011371374130249023e-01
-2.775448322296142578e+00,-8.416908979415893555e-02,1.212584257125854492e+00,-1.092045664787292480e+00,-1.963289022445678711e+00,-8.410627841949462891e-01,-3.431634008884429932e-01,4.883243441581726074e-01,3.687210083007812500e-01,1.472831964492797852e+00,-6.751917004585266113e-01,-3.619311749935150146e-01,5.303484797477722168e-01,-7.017028927803039551e-01,9.805669635534286499e-02,2.859658718109130859e+00,6.165342926979064941e-01,4.541978240013122559e-01,7.628832757472991943e-02,7.366096377372741699e-01,-2.821694016456604004e-01,-4.053819775581359863e-01,1.163414835929870605e+00,1.083678603172302246e+00,-2.757419347763061523e-01,-3.901507854461669922e-01,2.757044136524200439e-01,2.411856204271316528e-01,-2.192032784223556519e-01,-4.832907617092132568e-01
1.075547933578491211e-01,2.785906791687011719e+00,1.872348785400390625e+00,-8.636221289634704590e-01,-1.721874177455902100e-01,1.510149836540222168e+00,1.362954974174499512e+00,1.171080589294433594e+00,2.002959996461868286e-01,3.795241713523864746e-01,-1.605055093765258789e+00,-2.044893056154251099e-01,5.077470541000366211e-01,-6.174574494361877441e-01,4.707839787006378174e-01,1.386964321136474609e+00,-1.951337575912475586e+00,-1.315926551818847656e+00,-9.468578696250915527e-01,-2.772637903690338135e-01,-8.366805315017700195e-01,-4.322808384895324707e-01,8.350388407707214355e-01,-2.959483265876770020e-01,-1.444321513175964355e+00,-4.481378793716430664e-01,3.269257247447967529e-01,-1.211312040686607361e-01,-3.458990752696990967e-01,-8.242400735616683960e-02
4.439769685268402100e-02,1.158195734024047852e+00,-1.430606126785278320e+00,-2.898359060287475586e+00,-5.095679759979248047e-01,6.196611523628234863e-01,-6.234967708587646484e-01,-1.118067860603332520e+00,-1.581520915031433105e+00,-7.378447055816650391e-01,-1.427303433418273926e+00,8.753098845481872559e-01,8.229406476020812988e-01,-4.155535101890563965e-01,6.410531401634216309e-01,4.397331178188323975e-01,-2.072954177856445312e+00,4.599468111991882324e-01,1.048211812973022461e+00,1.378206133842468262e+00,3.979313671588897705e-01,9.500070810317993164e-01,1.147460579872131348e+00,-4.618317484855651855e-01,-4.715376496315002441e-01,9.549015164375305176e-01,1.010145664215087891e+00,1.511884927749633789e-01,-4.385519772768020630e-03,2.510649859905242920e-01
-2.818326056003570557e-01,3.475238084793090820e-01,-1.642564892768859863e+00,-6.001567840576171875e-01,2.402075052261352539e+00,1.860929369926452637e+00,-6.626454740762710571e-02,9.384732693433761597e-02,4.527601301670074463e-01,1.454027414321899414e+00,7.497935295104980469e-01,2.154085636138916016e+00,4.559908211231231689e-01,-8.045780658721923828e-01,3.413949906826019287e-01,-2.884086668491363525e-01,-1.505054473876953125e+00,1.628054738044738770e+00,6.904204487800598145e-01,-4.252947494387626648e-02,-1.332346439361572266e+00,-4.491577446460723877e-01,-7.150679230690002441e-01,-1.680859446525573730e+00,-4.216721951961517334e-01,6.372961401939392090e-01,-2.286060005426406860e-01,-9.698195457458496094e-01,-6.226392388343811035e-01,-2.139137834310531616e-01
-1.313481807708740234e+00,-1.501569151878356934e-01,-1.149253368377685547e+00,8.602049350738525391e-01,2.059092760086059570e+00,-6.489877700805664062e-01,-2.180799961090087891e+00,-8.670492172241210938e-01,-2.791229486465454102e-01,7.267252355813980103e-02,-1.086204528808593750e+00,-2.722494602203369141e-01,-2.071784734725952148e+00,-1.742885470390319824e+00,1.798301041126251221e-01,-3.964570462703704834e-01,-5.437405705451965332e-01,1.945831060409545898e+00,-3.578124046325683594e-01,-1.027613520622253418e+00,-7.908896207809448242e-01,5.426800251007080078e-01,5.239104628562927246e-01,2.115500867366790771e-01,1.431654930114746094e+00,1.489668607711791992e+00,-5.279244855046272278e-02,-3.758494257926940918e-01,5.935071110725402832e-01,8.947265148162841797e-01
-5.987247824668884277e-01,9.785717129707336426e-01,7.382573932409286499e-02,1.566964626312255859e+00,7.614172101020812988e-01,-2.008812665939331055e+00,-1.224664092063903809e+00,1.245357513427734375e+00,1.299162268638610840e+00,8.926271200180053711e-01,-1.592498272657394409e-01,8.932708501815795898e-01,-2.549854815006256104e-01,1.179102540016174316e+00,2.347689390182495117e+00,7.022309303283691406e-01,4.408649802207946777e-01,1.675193071365356445e+00,-1.489197969436645508e+00,-5.381224751472473145e-01,1.109684184193611145e-01,1.424541592597961426e+00,1.082347556948661804e-01,-4.010580480098724365e-01,4.747253358364105225e-01,-7.603790760040283203e-01,-1.883150339126586914e+00,-7.438526153564453125e-01,2.066560536623001099e-01,-2.495191097259521484e-01
5.380809307098388672e-02,1.060419082641601562e+00,-4.713220298290252686e-01,4.161606132984161377e-01,-1.040335774421691895e+00,-2.125037670135498047e+00,5.107804536819458008e-01,2.010032653808593750e+00,2.345596551895141602e-01,-7.950702905654907227e-01,-1.319403886795043945e+00,-3.136854618787765503e-02,-1.021109223365783691e+00,3.246997296810150146e-01,1.950805447995662689e-02,-2.036143064498901367e+00,-1.384195566177368164e+00,-3.869079947471618652e-01,-2.356694221496582031e+00,-7.834152877330780029e-02,9.358119964599609375e-01,5.388846993446350098e-01,-8.730884790420532227e-01,-6.540873050689697266e-01,5.294537916779518127e-02,-5.447747707366943359e-01,-2.899756431579589844e-01,1.166897058486938477e+00,1.479316711425781250e+00,5.199205875396728516e-01
-6.291377544403076172e-02,3.922898769378662109e-01,-1.095763444900512695e+00,1.673943102359771729e-01,-8.065518736839294434e-01,-2.707110643386840820e-01,2.232400178909301758e+00,1.386492967605590820e+00,-1.285075426101684570e+00,-1.164831280708312988e+00,-3.158997595310211182e-01,1.164024591445922852e+00,9.565173089504241943e-02,1.207533240318298340e+00,2.298240214586257935e-01,-8.459332585334777832e-01,1.090979933738708496e+00,1.572729349136352539e+00,2.975334525108337402e-01,2.002086639404296875e+00,2.027529478073120117e+00,-4.609267115592956543e-01,-7.008935213088989258e-01,3.068628311157226562e-01,3.707207441329956055e-01,2.777131795883178711e-01,5.980743765830993652e-01,6.582149267196655273e-01,-9.981217794120311737e-03,-9.584053754806518555e-01
-1.372776269912719727e+00,-3.755730390548706055e-01,-1.050291419029235840e+00,7.009197473526000977e-01,-2.146345078945159912e-01,5.894988179206848145e-01,1.532702565193176270e+00,-9.268962144851684570e-01,-2.375717163085937500e+00,-2.983053624629974365e-01,8.901475071907043457e-01,1.234569430351257324e+00,-5.692099928855895996e-01,1.901469081640243530e-01,-1.020941853523254395e+00,-1.060765743255615234e+00,8.483719825744628906e-01,1.858009397983551025e-02,-1.486795186996459961e+00,2.896792069077491760e-02,-1.217218041419982910e+00,-2.635228633880615234e+00,-1.123257637023925781e+00,3.273571431636810303e-01,9.961005300283432007e-02,-2.886664867401123047e-01,-1.518166661262512207e-01,-2.822462320327758789e-01,-8.315547704696655273e-01,-8.526628017425537109e-01
