2.803 usec,2.927  V,-1.299 mV
2.803 usec,2.925  V,-1.447 mV
2.803 usec,2.922  V,-1.600 mV
2.803 usec,2.920  V,-1.523 mV
2.803 usec,2.918  V,-1.021 mV
2.803 usec,2.915  V,-327.5 uV
2.803 usec,2.913  V,481.3 uV
2.803 usec,2.911  V,1.656 mV
2.803 usec,2.910  V,2.782 mV
2.803 usec,2.908  V,3.795 mV
2.803 usec,2.907  V,5.022 mV
2.803 usec,2.905  V,5.759 mV
2.803 usec,2.904  V,6.016 mV
2.803 usec,2.902  V,6.013 mV
2.803 usec,2.899  V,5.147 mV
2.803 usec,2.896  V,2.893 mV
2.803 usec,2.892  V,527.6 uV
2.803 usec,2.886  V,-2.038 mV
2.803 usec,2.880  V,-4.545 mV
2.803 usec,2.879  V,-6.876 mV
2.804 usec,2.880  V,-11.21 mV
2.804 usec,2.884  V,-17.22 mV
2.804 usec,2.892  V,-15.38 mV
2.804 usec,2.903  V,25.15 mV
2.804 usec,2.913  V,125.1 mV
2.804 usec,2.920  V,299.7 mV
2.804 usec,2.926  V,599.2 mV
2.804 usec,2.932  V,1.023  V
2.804 usec,2.938  V,1.434  V
2.804 usec,2.944  V,1.721  V
2.804 usec,2.948  V,1.885  V
2.804 usec,2.950  V,1.980  V
2.804 usec,2.951  V,2.044  V
2.804 usec,2.950  V,2.092  V
2.804 usec,2.946  V,2.137  V
2.804 usec,2.942  V,2.179  V
2.804 usec,2.939  V,2.215  V
2.804 usec,2.936  V,2.236  V
2.804 usec,2.934  V,2.241  V
2.804 usec,2.931  V,2.243  V
2.805 usec,2.928  V,2.239  V
2.805 usec,2.925  V,2.233  V
2.805 usec,2.922  V,2.230  V
2.805 usec,2.919  V,2.227  V
2.805 usec,2.917  V,2.223  V
2.805 usec,2.915  V,2.219  V
2.805 usec,2.914  V,2.215  V
2.805 usec,2.913  V,2.211  V
2.805 usec,2.913  V,2.209  V
2.805 usec,2.913  V,2.207  V
2.805 usec,2.914  V,2.206  V
2.805 usec,2.915  V,2.205  V
2.805 usec,2.917  V,2.206  V
2.805 usec,2.919  V,2.208  V
2.805 usec,2.922  V,2.210  V
2.805 usec,2.925  V,2.212  V
2.805 usec,2.928  V,2.213  V
2.805 usec,2.930  V,2.215  V
2.805 usec,2.931  V,2.217  V
2.805 usec,2.932  V,2.218  V
2.806 usec,2.930  V,2.218  V
2.806 usec,2.927  V,2.217  V
2.806 usec,2.922  V,2.213  V
2.806 usec,2.916  V,2.205  V
2.806 usec,2.909  V,2.193  V
2.806 usec,2.902  V,2.178  V
2.806 usec,2.892  V,2.159  V
2.806 usec,2.884  V,2.140  V
2.806 usec,2.876  V,2.132  V
2.806 usec,2.868  V,2.135  V
2.806 usec,2.877  V,2.145  V
2.806 usec,2.864  V,2.159  V
2.806 usec,2.796  V,2.174  V
2.806 usec,2.702  V,2.191  V
2.806 usec,2.593  V,2.208  V
2.806 usec,2.470  V,2.223  V
2.806 usec,2.338  V,2.234  V
2.806 usec,2.198  V,2.241  V
2.806 usec,2.053  V,2.244  V
2.806 usec,1.906  V,2.243  V
2.807 usec,1.758  V,2.239  V
2.807 usec,1.612  V,2.234  V
2.807 usec,1.469  V,2.230  V
2.807 usec,1.327  V,2.226  V
2.807 usec,1.183  V,2.220  V
2.807 usec,1.039  V,2.214  V
2.807 usec,892.8 mV,2.209  V
2.807 usec,743.1 mV,2.204  V
2.807 usec,594.6 mV,2.202  V
2.807 usec,445.3 mV,2.200  V
2.807 usec,306.9 mV,2.200  V
2.807 usec,233.8 mV,2.201  V
2.807 usec,248.1 mV,2.202  V
2.807 usec,313.3 mV,2.204  V
2.807 usec,408.9 mV,2.205  V
2.807 usec,523.5 mV,2.207  V
2.807 usec,649.9 mV,2.209  V
2.807 usec,783.7 mV,2.210  V
2.807 usec,922.5 mV,2.211  V
2.807 usec,1.065  V,2.211  V
2.808 usec,1.208  V,2.210  V
2.808 usec,1.354  V,2.208  V
2.808 usec,1.504  V,2.204  V
2.808 usec,1.656  V,2.197  V
2.808 usec,1.808  V,2.187  V
2.808 usec,1.962  V,2.176  V
2.808 usec,2.115  V,2.162  V
2.808 usec,2.269  V,2.150  V
2.808 usec,2.423  V,2.143  V
2.808 usec,2.577  V,2.142  V
2.808 usec,2.720  V,2.147  V
2.808 usec,2.795  V,2.157  V
2.808 usec,2.774  V,2.170  V
2.808 usec,2.697  V,2.185  V
2.808 usec,2.593  V,2.196  V
2.808 usec,2.472  V,2.200  V
2.808 usec,2.340  V,2.200  V
2.808 usec,2.201  V,2.197  V
2.808 usec,2.058  V,2.193  V
2.808 usec,1.913  V,2.188  V
2.809 usec,1.768  V,2.180  V
2.809 usec,1.622  V,2.168  V
2.809 usec,1.477  V,2.151  V
2.809 usec,1.331  V,2.125  V
2.809 usec,1.186  V,2.086  V
2.809 usec,1.041  V,2.027  V
2.809 usec,893.9 mV,1.953  V
2.809 usec,744.5 mV,1.876  V
2.809 usec,595.9 mV,1.792  V
2.809 usec,446.9 mV,1.671  V
2.809 usec,308.5 mV,1.483  V
2.809 usec,235.0 mV,1.192  V
2.809 usec,248.8 mV,781.0 mV
2.809 usec,313.5 mV,397.7 mV
2.809 usec,408.7 mV,171.8 mV
2.809 usec,517.7 mV,69.30 mV
2.809 usec,643.6 mV,21.93 mV
2.809 usec,777.3 mV,4.225 mV
2.809 usec,916.2 mV,-3.891 mV
2.809 usec,1.033  V,-7.664 mV
2.809 usec,1.176  V,-8.799 mV
2.810 usec,1.321  V,8.075 mV
2.810 usec,1.470  V,52.66 mV
2.810 usec,1.621  V,133.1 mV
2.810 usec,1.774  V,266.5 mV
2.810 usec,1.927  V,480.9 mV
2.810 usec,2.081  V,808.8 mV
2.810 usec,2.234  V,1.183  V
2.810 usec,2.387  V,1.508  V
2.810 usec,2.541  V,1.740  V
2.810 usec,2.696  V,1.881  V
2.810 usec,2.793  V,1.967  V
2.810 usec,2.787  V,2.025  V
2.810 usec,2.719  V,2.065  V
2.810 usec,2.620  V,2.094  V
2.810 usec,2.502  V,2.115  V
2.810 usec,2.372  V,2.132  V
2.810 usec,2.235  V,2.144  V
2.810 usec,2.093  V,2.150  V
2.810 usec,1.951  V,2.149  V
2.810 usec,1.807  V,2.143  V
2.811 usec,1.662  V,2.132  V
2.811 usec,1.517  V,2.116  V
2.811 usec,1.371  V,2.094  V
2.811 usec,1.226  V,2.061  V
2.811 usec,1.080  V,2.016  V
2.811 usec,932.4 mV,1.963  V
2.811 usec,786.1 mV,1.899  V
2.811 usec,639.9 mV,1.820  V
2.811 usec,492.1 mV,1.710  V
2.811 usec,344.3 mV,1.539  V
2.811 usec,253.6 mV,1.270  V
2.811 usec,252.4 mV,880.6 mV
2.811 usec,306.6 mV,472.1 mV
2.811 usec,396.4 mV,204.9 mV
2.811 usec,502.1 mV,85.98 mV
2.811 usec,629.3 mV,27.69 mV
2.811 usec,764.2 mV,6.463 mV
2.811 usec,897.8 mV,-1.573 mV
2.811 usec,1.010  V,-5.068 mV
2.811 usec,1.163  V,-9.589 mV
2.812 usec,1.313  V,-4.620 mV
2.812 usec,1.455  V,25.21 mV
2.812 usec,1.590  V,87.64 mV
2.812 usec,1.721  V,192.9 mV
2.812 usec,1.859  V,363.3 mV
2.812 usec,2.001  V,637.4 mV
2.812 usec,2.141  V,1.005  V
2.812 usec,2.282  V,1.370  V
2.812 usec,2.421  V,1.654  V
2.812 usec,2.567  V,1.837  V
2.812 usec,2.691  V,1.944  V
2.812 usec,2.739  V,2.008  V
2.812 usec,2.717  V,2.052  V
2.812 usec,2.647  V,2.083  V
2.812 usec,2.548  V,2.106  V
2.812 usec,2.430  V,2.123  V
2.812 usec,2.301  V,2.135  V
2.812 usec,2.164  V,2.143  V
2.812 usec,2.023  V,2.146  V
2.812 usec,1.880  V,2.145  V
2.813 usec,1.736  V,2.139  V
2.813 usec,1.591  V,2.127  V
2.813 usec,1.446  V,2.111  V
2.813 usec,1.302  V,2.092  V
2.813 usec,1.157  V,2.069  V
2.813 usec,1.010  V,2.039  V
2.813 usec,863.4 mV,1.996  V
2.813 usec,716.7 mV,1.934  V
2.813 usec,568.5 mV,1.834  V
2.813 usec,419.9 mV,1.658  V
2.813 usec,297.8 mV,1.347  V
2.813 usec,247.7 mV,869.1 mV
2.813 usec,273.7 mV,403.6 mV
2.813 usec,345.7 mV,143.5 mV
2.813 usec,429.2 mV,56.34 mV
2.813 usec,545.7 mV,16.74 mV
2.813 usec,632.5 mV,10.48 mV
2.813 usec,728.5 mV,4.868 mV
2.813 usec,873.3 mV,-346.0 uV
2.813 usec,1.024  V,-2.743 mV
2.813 usec,1.177  V,-5.039 mV
2.814 usec,1.327  V,-7.205 mV
2.814 usec,1.469  V,-8.535 mV
2.814 usec,1.602  V,-8.242 mV
2.814 usec,1.732  V,-2.477 mV
2.814 usec,1.872  V,13.12 mV
2.814 usec,2.014  V,32.59 mV
2.814 usec,2.154  V,49.62 mV
2.814 usec,2.294  V,66.69 mV
2.814 usec,2.434  V,92.66 mV
2.814 usec,2.581  V,151.6 mV
2.814 usec,2.708  V,287.9 mV
2.814 usec,2.796  V,610.1 mV
2.814 usec,2.854  V,1.207  V
2.814 usec,2.889  V,1.784  V
2.814 usec,2.910  V,2.060  V
2.814 usec,2.922  V,2.149  V
2.814 usec,2.928  V,2.178  V
2.814 usec,2.932  V,2.189  V
2.814 usec,2.935  V,2.189  V
2.814 usec,2.937  V,2.183  V
2.815 usec,2.939  V,2.175  V
2.815 usec,2.941  V,2.163  V
2.815 usec,2.943  V,2.148  V
2.815 usec,2.945  V,2.128  V
2.815 usec,2.947  V,2.104  V
2.815 usec,2.949  V,2.070  V
2.815 usec,2.950  V,2.017  V
2.815 usec,2.951  V,1.939  V
2.815 usec,2.952  V,1.814  V
2.815 usec,2.952  V,1.587  V
2.815 usec,2.952  V,1.198  V
2.815 usec,2.953  V,678.4 mV
2.815 usec,2.954  V,278.8 mV
2.815 usec,2.956  V,108.7 mV
2.815 usec,2.959  V,39.16 mV
2.815 usec,2.963  V,15.28 mV
2.815 usec,2.968  V,8.591 mV
2.815 usec,2.972  V,5.781 mV
2.815 usec,2.981  V,1.128 mV
2.815 usec,2.991  V,-2.411 mV
2.815 usec,3.000  V,-4.710 mV
2.816 usec,3.000  V,-6.721 mV
2.816 usec,2.990  V,-8.401 mV
2.816 usec,2.974  V,-8.949 mV
2.816 usec,2.961  V,-4.336 mV
2.816 usec,2.951  V,9.776 mV
2.816 usec,2.942  V,28.82 mV
2.816 usec,2.935  V,46.05 mV
2.816 usec,2.931  V,61.47 mV
2.816 usec,2.929  V,82.28 mV
2.816 usec,2.928  V,131.6 mV
2.816 usec,2.927  V,243.2 mV
2.816 usec,2.892  V,498.2 mV
2.816 usec,2.806  V,1.040  V
2.816 usec,2.698  V,1.671  V
2.816 usec,2.574  V,2.018  V
2.816 usec,2.469  V,2.114  V
2.816 usec,2.354  V,2.160  V
2.816 usec,2.206  V,2.183  V
2.816 usec,2.058  V,2.189  V
2.816 usec,1.914  V,2.186  V
2.816 usec,1.773  V,2.182  V
2.817 usec,1.636  V,2.176  V
2.817 usec,1.498  V,2.170  V
2.817 usec,1.359  V,2.164  V
2.817 usec,1.218  V,2.158  V
2.817 usec,1.074  V,2.153  V
2.817 usec,928.0 mV,2.148  V
2.817 usec,782.0 mV,2.146  V
2.817 usec,635.4 mV,2.145  V
2.817 usec,487.1 mV,2.145  V
2.817 usec,338.3 mV,2.148  V
2.817 usec,218.3 mV,2.152  V
2.817 usec,142.8 mV,2.157  V
2.817 usec,97.39 mV,2.163  V
2.817 usec,72.62 mV,2.167  V
2.817 usec,61.67 mV,2.171  V
2.817 usec,59.70 mV,2.176  V
2.817 usec,62.77 mV,2.181  V
2.817 usec,68.12 mV,2.187  V
2.817 usec,70.95 mV,2.194  V
2.817 usec,66.22 mV,2.203  V
2.818 usec,51.49 mV,2.214  V
2.818 usec,34.14 mV,2.227  V
2.818 usec,21.14 mV,2.240  V
2.818 usec,9.548 mV,2.253  V
2.818 usec,565.6 uV,2.257  V
2.818 usec,-6.343 mV,2.248  V
2.818 usec,-11.11 mV,2.225  V
2.818 usec,-13.78 mV,2.204  V
2.818 usec,-15.26 mV,2.192  V
2.818 usec,-15.72 mV,2.187  V
2.818 usec,-14.45 mV,2.188  V
2.818 usec,-12.60 mV,2.192  V
2.818 usec,-12.55 mV,2.199  V
2.818 usec,-17.60 mV,2.205  V
2.818 usec,-27.46 mV,2.210  V
2.818 usec,-40.31 mV,2.216  V
2.818 usec,-53.84 mV,2.220  V
2.818 usec,-63.01 mV,2.222  V
2.818 usec,-64.30 mV,2.217  V
2.818 usec,-57.13 mV,2.206  V
2.819 usec,-43.21 mV,2.187  V
2.819 usec,-28.31 mV,2.164  V
2.819 usec,-16.19 mV,2.136  V
2.819 usec,-7.344 mV,2.101  V
2.819 usec,-1.721 mV,2.056  V
2.819 usec,1.736 mV,2.005  V
2.819 usec,3.823 mV,1.947  V
2.819 usec,4.982 mV,1.866  V
2.819 usec,5.460 mV,1.731  V
2.819 usec,5.380 mV,1.489  V
2.819 usec,4.848 mV,1.089  V
2.819 usec,3.951 mV,589.2 mV
2.819 usec,2.778 mV,233.8 mV
2.819 usec,1.629 mV,93.93 mV
2.819 usec,379.8 uV,31.96 mV
2.819 usec,-665.1 uV,13.48 mV
2.819 usec,-1.547 mV,6.433 mV
2.819 usec,-1.957 mV,4.812 mV
2.819 usec,-2.285 mV,1.604 mV
2.819 usec,-2.396 mV,-553.6 uV
2.820 usec,-2.582 mV,-1.625 mV
2.820 usec,-3.000 mV,-3.023 mV
2.820 usec,-3.692 mV,-4.420 mV
2.820 usec,-4.692 mV,-5.529 mV
2.820 usec,-6.073 mV,-4.729 mV
2.820 usec,-7.771 mV,-1.996 mV
2.820 usec,-9.393 mV,794.9 uV
2.820 usec,-10.37 mV,439.7 uV
2.820 usec,-9.871 mV,1.215 mV
2.820 usec,-6.562 mV,2.525 mV
2.820 usec,290.9 uV,2.329 mV
2.820 usec,8.750 mV,2.744 mV
2.820 usec,14.54 mV,2.377 mV
2.820 usec,14.79 mV,2.054 mV
2.820 usec,11.42 mV,1.837 mV
2.820 usec,7.352 mV,1.258 mV
2.820 usec,3.471 mV,874.6 uV
2.820 usec,156.8 uV,1.521 mV
2.820 usec,-2.089 mV,3.038 mV
2.820 usec,-2.965 mV,4.722 mV
2.821 usec,-3.070 mV,5.190 mV
2.821 usec,-2.749 mV,4.635 mV
2.821 usec,-1.252 mV,2.403 mV
2.821 usec,1.869 mV,-1.225 mV
2.821 usec,6.277 mV,-4.319 mV
2.821 usec,11.24 mV,-5.808 mV
2.821 usec,15.73 mV,-4.924 mV
2.821 usec,19.12 mV,-2.343 mV
2.821 usec,21.30 mV,-923.9 uV
2.821 usec,21.77 mV,-133.1 uV
2.821 usec,22.44 mV,384.2 uV
2.821 usec,54.63 mV,357.5 uV
2.821 usec,121.2 mV,490.0 uV
2.821 usec,225.8 mV,466.0 uV
2.821 usec,346.1 mV,468.5 uV
2.821 usec,477.6 mV,473.2 uV
2.821 usec,618.8 mV,416.6 uV
2.821 usec,767.7 mV,331.8 uV
2.821 usec,921.4 mV,200.8 uV
2.821 usec,1.077  V,53.94 uV
2.821 usec,1.228  V,-63.46 uV
2.822 usec,1.369  V,-222.0 uV
2.822 usec,1.502  V,-401.7 uV
2.822 usec,1.636  V,-435.7 uV
2.822 usec,1.773  V,-370.4 uV
2.822 usec,1.914  V,-327.5 uV
2.822 usec,2.061  V,-339.2 uV
2.822 usec,2.209  V,-427.7 uV
2.822 usec,2.357  V,-588.6 uV
2.822 usec,2.506  V,-833.1 uV
2.822 usec,2.658  V,-1.259 mV
2.822 usec,2.786  V,-1.849 mV
2.822 usec,2.869  V,-2.457 mV
2.822 usec,2.914  V,-3.025 mV
2.822 usec,2.940  V,-2.974 mV
2.822 usec,2.963  V,-1.456 mV
2.822 usec,2.976  V,1.225 mV
2.822 usec,2.984  V,3.634 mV
2.822 usec,2.988  V,3.814 mV
2.822 usec,2.990  V,2.255 mV
2.822 usec,2.991  V,875.2 uV
2.823 usec,2.991  V,253.6 uV
2.823 usec,2.991  V,-136.3 uV
2.823 usec,2.991  V,-652.9 uV
2.823 usec,2.993  V,-947.6 uV
2.823 usec,2.996  V,-871.3 uV
2.823 usec,2.998  V,-849.0 uV
2.823 usec,2.999  V,-950.4 uV
2.823 usec,2.997  V,-653.4 uV
2.823 usec,2.992  V,121.7 uV
2.823 usec,2.985  V,985.4 uV
2.823 usec,2.966  V,1.622 mV
2.823 usec,2.908  V,1.802 mV
2.823 usec,2.832  V,1.713 mV
2.823 usec,2.723  V,1.629 mV
2.823 usec,2.606  V,1.401 mV
2.823 usec,2.480  V,824.8 uV
2.823 usec,2.346  V,-82.97 uV
2.823 usec,2.207  V,-1.950 mV
2.823 usec,2.066  V,-3.685 mV
2.823 usec,1.922  V,-5.282 mV
2.824 usec,1.779  V,-7.362 mV
2.824 usec,1.637  V,-8.630 mV
2.824 usec,1.491  V,-8.792 mV
2.824 usec,1.343  V,-4.820 mV
2.824 usec,1.193  V,8.135 mV
2.824 usec,1.042  V,25.03 mV
2.824 usec,889.6 mV,38.26 mV
2.824 usec,737.4 mV,51.95 mV
2.824 usec,585.3 mV,72.90 mV
2.824 usec,432.7 mV,105.1 mV
2.824 usec,308.9 mV,157.6 mV
2.824 usec,230.1 mV,254.0 mV
2.824 usec,179.5 mV,449.2 mV
2.824 usec,148.6 mV,861.4 mV
2.824 usec,129.9 mV,1.441  V
2.824 usec,118.2 mV,1.881  V
2.824 usec,110.7 mV,2.077  V
2.824 usec,105.7 mV,2.154  V
2.824 usec,102.3 mV,2.186  V
2.824 usec,101.0 mV,2.200  V
2.825 usec,102.5 mV,2.207  V
2.825 usec,106.2 mV,2.209  V
2.825 usec,109.8 mV,2.209  V
2.825 usec,111.2 mV,2.207  V
2.825 usec,110.3 mV,2.204  V
2.825 usec,108.7 mV,2.201  V
2.825 usec,107.2 mV,2.199  V
2.825 usec,105.8 mV,2.197  V
2.825 usec,104.6 mV,2.196  V
2.825 usec,103.7 mV,2.194  V
2.825 usec,103.3 mV,2.191  V
2.825 usec,103.0 mV,2.184  V
2.825 usec,103.0 mV,2.173  V
2.825 usec,103.5 mV,2.161  V
2.825 usec,104.7 mV,2.152  V
2.825 usec,106.3 mV,2.150  V
2.825 usec,107.6 mV,2.156  V
2.825 usec,108.5 mV,2.164  V
2.825 usec,108.9 mV,2.164  V
2.825 usec,108.9 mV,2.151  V
2.826 usec,108.4 mV,2.117  V
2.826 usec,107.1 mV,2.032  V
2.826 usec,104.7 mV,1.843  V
2.826 usec,101.2 mV,1.478  V
2.826 usec,97.36 mV,959.2 mV
2.826 usec,93.34 mV,486.3 mV
2.826 usec,89.67 mV,233.7 mV
2.826 usec,87.66 mV,142.2 mV
2.826 usec,87.23 mV,89.08 mV
2.826 usec,87.09 mV,63.54 mV
2.826 usec,66.15 mV,40.44 mV
2.826 usec,66.11 mV,24.49 mV
2.826 usec,108.9 mV,15.87 mV
2.826 usec,183.0 mV,9.506 mV
2.826 usec,288.7 mV,5.485 mV
2.826 usec,404.8 mV,3.335 mV
2.826 usec,527.7 mV,1.994 mV
2.826 usec,654.5 mV,882.9 uV
2.826 usec,784.4 mV,396.9 uV
2.826 usec,923.9 mV,503.4 uV
2.826 usec,1.072  V,626.4 uV
2.827 usec,1.219  V,764.9 uV
2.827 usec,1.367  V,917.1 uV
2.827 usec,1.521  V,928.0 uV
2.827 usec,1.684  V,456.5 uV
2.827 usec,1.847  V,-466.5 uV
2.827 usec,1.974  V,-1.104 mV
2.827 usec,2.133  V,-1.418 mV
2.827 usec,2.289  V,-959.4 uV
2.827 usec,2.445  V,-247.0 uV
2.827 usec,2.599  V,3.088 uV
2.827 usec,2.730  V,57.87 uV
2.827 usec,2.787  V,229.5 uV
2.827 usec,2.759  V,383.6 uV
2.827 usec,2.682  V,346.7 uV
2.827 usec,2.580  V,235.7 uV
2.827 usec,2.460  V,240.7 uV
2.827 usec,2.330  V,276.8 uV
2.827 usec,2.194  V,75.89 uV
2.827 usec,2.052  V,-303.0 uV
2.827 usec,1.907  V,-563.6 uV
2.828 usec,1.759  V,-642.5 uV
2.828 usec,1.611  V,-573.1 uV
2.828 usec,1.465  V,-475.6 uV
2.828 usec,1.322  V,-422.2 uV
2.828 usec,1.179  V,-267.6 uV
2.828 usec,1.035  V,129.5 uV
2.828 usec,892.5 mV,689.2 uV
2.828 usec,751.0 mV,1.330 mV
2.828 usec,612.3 mV,1.922 mV
2.828 usec,475.4 mV,2.242 mV
2.828 usec,349.6 mV,2.731 mV
2.828 usec,286.6 mV,2.734 mV
2.828 usec,299.6 mV,1.962 mV
2.828 usec,359.4 mV,1.657 mV
2.828 usec,449.9 mV,1.184 mV
2.828 usec,560.5 mV,809.1 uV
2.828 usec,684.3 mV,1.687 mV
2.828 usec,816.5 mV,2.006 mV
2.828 usec,954.2 mV,1.334 mV
2.828 usec,1.095  V,478.1 uV
2.829 usec,1.237  V,-914.7 uV
2.829 usec,1.381  V,-3.230 mV
2.829 usec,1.525  V,-8.748 mV
2.829 usec,1.671  V,-19.79 mV
2.829 usec,1.820  V,-12.49 mV
2.829 usec,1.952  V,54.45 mV
2.829 usec,2.104  V,250.2 mV
2.829 usec,2.256  V,638.2 mV
2.829 usec,2.407  V,1.164  V
2.829 usec,2.559  V,1.600  V
2.829 usec,2.699  V,1.841  V
2.829 usec,2.773  V,1.959  V
2.829 usec,2.764  V,2.013  V
2.829 usec,2.704  V,2.055  V
2.829 usec,2.626  V,2.078  V
2.829 usec,2.516  V,2.096  V
2.829 usec,2.392  V,2.108  V
2.829 usec,2.260  V,2.116  V
2.829 usec,2.122  V,2.120  V
2.829 usec,1.981  V,2.123  V
2.829 usec,1.837  V,2.125  V
2.830 usec,1.692  V,2.125  V
2.830 usec,1.548  V,2.124  V
2.830 usec,1.404  V,2.119  V
2.830 usec,1.257  V,2.109  V
2.830 usec,1.107  V,2.089  V
2.830 usec,956.1 mV,2.051  V
2.830 usec,804.6 mV,1.994  V
2.830 usec,652.7 mV,1.911  V
2.830 usec,500.5 mV,1.772  V
2.830 usec,347.8 mV,1.489  V
2.830 usec,244.7 mV,985.3 mV
2.830 usec,231.9 mV,438.3 mV
2.830 usec,283.0 mV,131.8 mV
2.830 usec,347.9 mV,52.20 mV
2.830 usec,450.6 mV,12.30 mV
2.830 usec,518.9 mV,7.323 mV
2.830 usec,587.6 mV,4.269 mV
2.830 usec,714.4 mV,1.274 mV
2.830 usec,851.7 mV,-472.0 uV
2.830 usec,992.6 mV,-2.122 mV
2.830 usec,1.136  V,-3.264 mV
2.831 usec,1.281  V,-4.105 mV
2.831 usec,1.428  V,-4.724 mV
2.831 usec,1.575  V,-5.364 mV
2.831 usec,1.723  V,-5.319 mV
2.831 usec,1.870  V,-2.193 mV
2.831 usec,2.019  V,6.804 mV
2.831 usec,2.170  V,22.37 mV
2.831 usec,2.316  V,45.95 mV
2.831 usec,2.458  V,83.04 mV
2.831 usec,2.596  V,144.1 mV
2.831 usec,2.698  V,250.5 mV
2.831 usec,2.765  V,441.1 mV
2.831 usec,2.825  V,811.8 mV
2.831 usec,2.871  V,1.327  V
2.831 usec,2.901  V,1.777  V
2.831 usec,2.919  V,2.015  V
2.831 usec,2.930  V,2.113  V
2.831 usec,2.937  V,2.159  V
2.831 usec,2.941  V,2.174  V
2.831 usec,2.944  V,2.169  V
2.832 usec,2.947  V,2.146  V
2.832 usec,2.948  V,2.089  V
2.832 usec,2.950  V,1.954  V
2.832 usec,2.951  V,1.667  V
2.832 usec,2.951  V,1.192  V
2.832 usec,2.952  V,647.0 mV
2.832 usec,2.953  V,289.9 mV
2.832 usec,2.954  V,156.5 mV
2.832 usec,2.956  V,86.19 mV
2.832 usec,2.957  V,56.68 mV
2.832 usec,2.959  V,30.55 mV
2.832 usec,2.927  V,15.15 mV
2.832 usec,2.842  V,7.801 mV
2.832 usec,2.734  V,4.790 mV
2.832 usec,2.619  V,3.375 mV
2.832 usec,2.499  V,2.391 mV
2.832 usec,2.374  V,1.116 mV
2.832 usec,2.248  V,-105.1 uV
2.832 usec,2.114  V,-1.075 mV
2.832 usec,1.972  V,-2.112 mV
2.833 usec,1.820  V,-3.100 mV
2.833 usec,1.664  V,-3.746 mV
2.833 usec,1.511  V,-4.136 mV
2.833 usec,1.355  V,-3.883 mV
2.833 usec,1.199  V,-984.0 uV
2.833 usec,1.042  V,6.279 mV
2.833 usec,886.1 mV,18.92 mV
2.833 usec,731.1 mV,37.83 mV
2.833 usec,577.0 mV,63.60 mV
2.833 usec,423.4 mV,98.76 mV
2.833 usec,297.9 mV,151.0 mV
2.833 usec,216.7 mV,241.2 mV
2.833 usec,163.4 mV,420.3 mV
2.833 usec,129.2 mV,816.2 mV
2.833 usec,105.9 mV,1.414  V
2.833 usec,88.39 mV,1.882  V
2.833 usec,75.99 mV,2.067  V
2.833 usec,64.76 mV,2.151  V
2.833 usec,57.98 mV,2.178  V
2.833 usec,54.62 mV,2.184  V
2.834 usec,53.54 mV,2.183  V
2.834 usec,55.86 mV,2.178  V
2.834 usec,64.35 mV,2.172  V
2.834 usec,77.66 mV,2.167  V
2.834 usec,92.03 mV,2.162  V
2.834 usec,105.5 mV,2.159  V
2.834 usec,117.4 mV,2.156  V
2.834 usec,128.2 mV,2.154  V
2.834 usec,139.2 mV,2.153  V
2.834 usec,148.9 mV,2.153  V
2.834 usec,137.0 mV,2.152  V
2.834 usec,142.4 mV,2.153  V
2.834 usec,204.9 mV,2.154  V
2.834 usec,295.6 mV,2.157  V
2.834 usec,402.0 mV,2.161  V
2.834 usec,520.7 mV,2.167  V
2.834 usec,648.8 mV,2.173  V
2.834 usec,783.6 mV,2.181  V
2.834 usec,922.3 mV,2.188  V
2.834 usec,1.063  V,2.197  V
2.835 usec,1.205  V,2.206  V
2.835 usec,1.349  V,2.216  V
2.835 usec,1.493  V,2.222  V
2.835 usec,1.637  V,2.210  V
2.835 usec,1.783  V,2.091  V
2.835 usec,1.923  V,1.671  V
2.835 usec,2.075  V,886.2 mV
2.835 usec,2.224  V,310.9 mV
2.835 usec,2.339  V,154.5 mV
2.835 usec,2.448  V,93.89 mV
2.835 usec,2.527  V,67.69 mV
2.835 usec,2.627  V,44.49 mV
2.835 usec,2.749  V,22.48 mV
2.835 usec,2.820  V,11.70 mV
2.835 usec,2.871  V,7.016 mV
2.835 usec,2.900  V,5.494 mV
2.835 usec,2.916  V,4.957 mV
2.835 usec,2.923  V,4.067 mV
2.835 usec,2.925  V,3.160 mV
2.835 usec,2.922  V,3.057 mV
2.835 usec,2.918  V,3.552 mV
2.835 usec,2.917  V,3.809 mV
2.836 usec,2.921  V,3.541 mV
2.836 usec,2.929  V,2.584 mV
2.836 usec,2.939  V,1.043 mV
2.836 usec,2.948  V,-411.9 uV
2.836 usec,2.954  V,-1.723 mV
2.836 usec,2.957  V,-3.819 mV
2.836 usec,2.959  V,-5.572 mV
2.836 usec,2.960  V,-4.784 mV
2.836 usec,2.960  V,-2.424 mV
2.836 usec,2.960  V,-388.6 uV
2.836 usec,2.950  V,781.1 uV
2.836 usec,2.900  V,681.0 uV
2.836 usec,2.805  V,220.1 uV
2.836 usec,2.693  V,97.55 uV
2.836 usec,2.571  V,-340.7 uV
2.836 usec,2.440  V,-784.2 uV
2.836 usec,2.303  V,-1.221 mV
2.836 usec,2.161  V,-1.550 mV
2.836 usec,2.016  V,-2.439 mV
2.836 usec,1.870  V,-3.621 mV
2.837 usec,1.723  V,-4.385 mV
2.837 usec,1.575  V,-5.082 mV
2.837 usec,1.427  V,-5.217 mV
2.837 usec,1.279  V,-4.792 mV
2.837 usec,1.131  V,-1.766 mV
